customer_id,age,gender,purchase_count,total_spent,avg_order_value,days_since_last_purchase,website_visits_30d,cart_adds_30d,discount_usage_rate,support_tickets_90d,customer_tenure_days,preferred_channel,region,returned_90d
C02914,28,Male,8,547.7,68.46,31,6.0,2,0.495,1,1307,Store,South,1
C02915,37,Female,5,651.25,130.25,38,9.0,2,0.346,1,571,Store,North,0
C02916,39,Male,7,1362.08,194.58,83,5.0,3,0.123,0,1412,Web,North,0
C02917,47,Male,5,2440.76,488.15,80,8.0,3,0.322,0,283,Mobile,Central,0
C02918,63,Female,9,1113.7,123.74,22,16.0,3,0.336,0,467,Store,Central,1
C02919,58,Male,7,1820.38,260.05,50,8.0,5,0.293,1,1125,Mobile,Central,0
C02920,36,Male,5,1268.5,253.7,59,7.0,5,0.166,1,865,Store,North,0
C02921,33,Male,6,1189.63,198.27,67,10.0,6,0.524,3,1495,Store,North,0
C02922,54,Female,11,2606.57,236.96,16,8.0,0,0.322,2,1115,Web,Central,1
C02923,23,Female,7,471.4,67.34,4,7.0,2,0.071,2,683,Mobile,Central,1
C02924,43,Male,9,795.13,88.35,166,7.0,0,0.27,0,600,Mobile,North,0
C02925,38,Female,8,702.99,87.87,25,10.0,4,0.513,0,385,Mobile,South,1
C02926,26,Female,8,972.68,121.58,44,13.0,0,0.082,0,1413,Store,South,0
C02927,47,Female,7,332.65,47.52,60,11.0,4,0.08,1,1056,Mobile,Central,1
C02928,33,Female,4,943.91,235.98,43,8.0,2,0.075,1,589,Web,South,0
C02929,26,Female,8,618.18,77.27,46,7.0,1,0.331,1,144,Web,North,1
C02930,49,Female,9,647.79,71.98,58,9.0,3,0.162,1,852,Web,Central,0
C02931,26,Male,7,1921.74,274.53,24,9.0,3,0.206,2,775,Mobile,North,1
C02932,50,Male,4,569.43,142.36,24,11.0,1,0.208,1,60,Mobile,South,0
C02933,25,Female,9,3043.76,338.2,25,7.0,5,0.28,0,519,Web,Central,1
C02934,38,Male,7,1086.05,155.15,64,7.0,3,0.482,0,776,Web,North,0
C02935,56,Female,8,165.23,20.65,75,3.0,4,0.209,0,927,Mobile,Central,1
C02936,28,Male,6,1822.4,303.73,22,10.0,2,0.527,0,630,Store,South,0
C02937,54,Female,4,124.48,31.12,24,8.0,3,0.128,2,356,Store,North,1
C02938,52,Male,7,400.36,57.19,70,6.0,3,0.324,0,77,Web,Central,0
C02939,61,Female,10,1241.74,124.17,84,7.0,4,0.178,1,103,Store,North,1
C02940,26,Male,8,837.05,104.63,91,5.0,2,0.268,1,343,Mobile,South,0
C02941,52,Male,8,1484.39,185.55,26,5.0,2,0.165,2,633,Web,Central,0
C02942,62,Female,9,652.09,72.45,65,9.0,1,0.538,0,1365,Mobile,North,1
C02943,54,Female,7,647.98,92.57,138,3.0,4,0.102,1,1319,Mobile,North,0
C02944,27,Female,11,727.78,66.16,32,13.0,4,0.213,1,958,Web,South,1
C02945,57,Female,5,1287.75,257.55,79,6.0,2,0.455,0,1374,Mobile,North,0
C02946,23,Male,6,1509.89,251.65,52,,3,0.641,1,739,Web,Central,0
C02947,46,Female,8,418.18,52.27,184,6.0,2,0.154,0,1155,Mobile,Central,0
C02948,41,Male,5,1976.32,395.26,5,6.0,5,0.425,0,1191,Mobile,North,1
C02949,43,Female,4,2947.45,736.86,58,13.0,1,0.129,1,1449,Mobile,South,1
C02950,42,Male,6,952.2,158.7,116,,0,0.119,1,651,Web,South,0
C02951,19,Male,9,1148.33,127.59,20,12.0,5,0.12,1,408,Web,South,1
C02952,42,Female,6,619.0,103.17,80,5.0,4,0.122,1,354,Mobile,North,1
C02953,62,Female,4,1773.68,443.42,33,9.0,5,0.267,1,1468,Mobile,North,0
C02954,38,Male,10,130.1,13.01,8,6.0,1,0.119,1,1092,Web,South,1
C02955,31,Female,7,2339.35,334.19,32,,0,0.301,0,1127,Store,Central,1
C02956,65,Female,8,2182.61,272.83,22,5.0,4,0.237,0,704,Mobile,South,0
C02957,22,Male,6,392.11,65.35,98,7.0,4,0.451,2,1332,Mobile,North,0
C02958,41,Female,9,558.94,62.1,186,7.0,3,0.383,0,250,Store,Central,0
C02959,42,Male,7,859.78,122.83,34,13.0,2,0.295,0,975,Web,South,0
C02960,40,Male,7,1652.76,236.11,32,3.0,1,0.374,3,170,Web,South,0
C02961,62,Female,6,304.77,50.79,6,8.0,0,0.407,1,559,Mobile,South,0
C02962,38,Male,5,671.89,134.38,92,11.0,2,0.329,1,1234,Web,North,0
C02963,64,Male,5,1383.69,276.74,129,6.0,1,0.344,1,248,Mobile,Central,0
C02964,21,Female,8,364.97,45.62,71,10.0,2,0.178,0,867,Mobile,South,0
C02965,53,Male,9,901.96,100.22,31,12.0,3,0.042,0,1065,Mobile,South,1
C02966,46,Female,8,1019.54,127.44,60,7.0,2,0.384,0,1202,Mobile,South,0
C02967,29,Female,10,461.11,46.11,90,2.0,3,0.224,0,1192,Mobile,South,0
C02968,28,Male,13,986.3,75.87,43,6.0,1,0.179,0,321,Store,North,1
C02969,52,Female,6,1043.74,173.96,75,8.0,6,0.142,1,1454,Mobile,North,0
C02970,48,Male,7,613.17,87.6,36,8.0,3,0.121,3,853,Web,South,0
C02971,47,Female,8,274.24,34.28,14,5.0,1,0.135,1,282,Web,South,0
C02972,20,Male,7,252.99,36.14,86,10.0,5,0.401,0,42,Mobile,Central,1
C02973,46,Female,9,1323.03,147.0,54,7.0,2,0.061,0,292,Web,Central,1
C02974,65,Male,6,1320.61,220.1,60,8.0,1,0.186,0,1064,Mobile,North,0
C02975,18,Female,5,755.03,151.01,95,5.0,2,0.263,1,604,Web,South,0
C02976,40,Male,5,850.58,170.12,22,8.0,3,0.078,0,841,Store,Central,1
C02977,41,Male,7,680.67,97.24,32,3.0,4,0.158,0,959,Web,North,0
C02978,61,Male,8,2024.54,253.07,128,7.0,4,0.292,0,1268,Store,North,1
C02979,31,Female,8,690.21,86.28,58,6.0,4,0.34,0,330,Mobile,South,0
C02980,40,Female,7,2663.1,380.44,89,7.0,2,0.129,0,1018,Mobile,South,1
C02981,52,Male,6,529.67,88.28,50,12.0,5,0.102,4,513,Store,South,1
C02982,20,Male,6,1783.9,297.32,74,11.0,2,0.11,0,1424,Mobile,North,0
C02983,56,Male,7,365.82,52.26,76,5.0,4,0.062,0,1102,Mobile,South,0
C02984,57,Male,11,1193.71,108.52,28,10.0,2,0.163,0,222,Mobile,South,1
C02985,52,Female,6,329.4,54.9,195,10.0,4,0.29,0,260,Web,Central,0
C02986,49,Female,8,618.12,77.26,60,8.0,7,0.033,0,435,Web,South,0
C02987,53,Female,5,1759.69,351.94,11,6.0,6,0.148,2,821,Mobile,South,1
C02988,55,Male,10,340.94,34.09,13,6.0,5,0.684,4,524,Mobile,Central,1
C02989,61,Male,10,2261.33,226.13,34,10.0,4,0.741,0,303,Store,Central,1
C02990,38,Female,7,1578.11,225.44,8,6.0,3,0.164,3,1006,Web,North,1
C02991,39,Male,6,1569.85,261.64,116,8.0,3,0.5,0,1278,Mobile,South,0
C02992,48,Female,9,1567.05,174.12,29,14.0,3,0.449,2,1001,Web,North,1
C02993,27,Male,11,2362.56,214.78,17,6.0,1,0.314,0,142,Store,South,1
C02994,59,Male,6,1196.46,199.41,62,5.0,9,0.703,0,1233,Web,South,1
C02995,54,Female,8,616.53,77.07,75,5.0,3,0.288,1,701,Mobile,Central,1
C02996,48,Male,8,1386.36,173.3,36,5.0,2,0.238,0,1041,Mobile,North,0
C02997,32,Female,5,908.31,181.66,76,8.0,7,0.224,1,531,Web,South,0
C02998,34,Male,4,2093.93,523.48,89,7.0,3,0.195,0,601,Store,South,0
C02999,38,Male,7,947.33,135.33,35,7.0,3,0.102,3,674,Web,South,0
C03000,49,Male,7,1635.92,233.7,15,12.0,2,0.381,1,168,Web,South,1
C03001,55,Male,7,468.18,66.88,32,5.0,5,0.144,0,1079,Web,Central,1
C03002,50,Female,7,890.8,127.26,41,8.0,2,0.107,2,763,Mobile,North,0
C03003,62,Male,9,910.62,101.18,50,7.0,3,0.637,3,524,Mobile,South,0
C03004,64,Female,7,2100.71,300.1,90,5.0,2,0.237,2,294,Mobile,South,0
C03005,51,Female,8,1555.92,194.49,42,9.0,4,0.186,1,242,Web,South,0
C03006,35,Male,6,472.29,78.72,25,12.0,3,0.011,1,309,Web,South,0
C03007,46,Male,5,973.35,194.67,31,3.0,2,0.304,1,1271,Web,North,0
C03008,38,Male,5,750.34,150.07,57,8.0,4,0.492,0,1491,Mobile,Central,0
C03009,48,Female,7,1577.2,225.31,61,1.0,6,0.2,1,561,Mobile,Central,0
C03010,56,Female,9,1685.79,187.31,144,4.0,2,0.5,0,1338,Store,South,0
C03011,35,Male,7,1975.45,282.21,40,2.0,5,0.33,0,1180,Store,North,1
C03012,42,Female,8,1671.94,208.99,25,9.0,3,0.234,0,128,Mobile,North,1
C03013,20,Male,5,535.62,107.12,5,10.0,2,0.195,1,769,Mobile,South,1
C03014,53,Male,4,910.47,227.62,9,8.0,4,0.154,0,1192,Web,Central,0
C03015,41,Male,8,1773.7,221.71,69,15.0,4,0.126,0,1414,Mobile,North,1
C03016,40,Female,4,2182.61,545.65,29,8.0,4,0.249,1,1051,Mobile,South,1
C03017,43,Male,10,351.23,35.12,108,7.0,3,0.145,1,1379,Store,North,1
C03018,28,Male,9,1362.58,151.4,7,5.0,3,0.16,1,294,Store,Central,1
C03019,46,Male,3,933.59,311.2,33,11.0,1,0.047,1,1143,Mobile,North,0
C03020,53,Female,9,1143.16,127.02,87,7.0,0,0.068,1,870,Mobile,South,0
C03021,34,Male,3,1556.39,518.8,117,13.0,2,0.226,1,920,Web,North,0
C03022,24,Male,6,995.78,165.96,73,14.0,0,0.049,0,507,Web,North,0
C03023,36,Male,4,1076.44,269.11,94,6.0,1,0.06,0,522,Web,North,0
C03024,27,Female,9,442.44,49.16,24,10.0,3,0.218,0,134,Mobile,South,0
C03025,35,Male,6,910.24,151.71,38,11.0,2,0.288,0,540,Mobile,South,1
C03026,48,Female,6,873.55,145.59,122,11.0,6,0.142,0,99,Mobile,South,1
C03027,23,Male,3,844.18,281.39,22,10.0,5,0.295,1,736,Mobile,Central,0
C03028,53,Male,14,831.22,59.37,49,7.0,5,0.096,1,261,Mobile,North,1
C03029,28,Female,6,2536.92,422.82,79,8.0,5,0.38,0,256,Mobile,Central,0
C03030,60,Female,8,1540.9,192.61,112,14.0,3,0.169,0,401,Web,South,0
C03031,53,Male,3,390.57,130.19,45,9.0,2,0.579,1,781,Store,Central,0
C03032,31,Female,8,216.77,27.1,37,7.0,4,0.325,0,742,Mobile,Central,1
C03033,45,Female,8,885.12,110.64,65,8.0,4,0.336,1,1305,Mobile,Central,1
C03034,23,Male,9,1889.08,209.9,151,9.0,3,0.281,1,311,Web,Central,0
C03035,22,Female,5,480.75,96.15,65,8.0,3,0.385,1,428,Mobile,South,0
C03036,63,Female,10,1704.58,170.46,67,10.0,3,0.307,0,206,Mobile,South,0
C03037,56,Male,7,549.51,78.5,44,,4,0.324,0,447,Mobile,North,0
C03038,25,Female,5,749.65,149.93,24,11.0,2,0.725,1,1475,Web,South,0
C03039,31,Male,1,856.32,856.32,37,10.0,3,0.128,0,408,Web,North,0
C03040,27,Male,10,995.35,99.54,44,,2,0.251,0,1000,Mobile,South,1
C03041,36,Female,3,318.34,106.11,37,5.0,3,0.382,0,1264,Mobile,North,0
C03042,31,Female,3,381.75,127.25,48,7.0,1,0.214,1,1271,Web,North,1
C03043,33,Female,3,737.72,245.91,69,8.0,1,0.185,2,473,Web,South,0
C03044,43,Female,6,259.83,43.3,30,9.0,6,0.526,2,1084,Web,North,0
C03045,27,Female,7,689.66,98.52,91,11.0,2,0.369,1,530,Web,North,1
C03046,60,Male,7,1149.67,164.24,65,6.0,2,0.273,0,1173,Web,North,0
C03047,52,Female,5,455.16,91.03,51,8.0,3,0.374,0,345,Store,South,0
C03048,54,Female,4,673.04,168.26,42,4.0,5,0.493,1,907,Web,South,0
C03049,26,Female,8,1049.91,131.24,22,5.0,6,0.067,1,1408,Mobile,South,1
C03050,51,Male,2,348.87,174.44,70,9.0,6,0.162,1,749,Mobile,North,0
C03051,58,Male,3,1156.66,385.55,197,3.0,1,0.349,1,1275,Store,North,0
C03052,26,Male,11,916.9,83.35,114,5.0,2,0.317,1,1241,Mobile,South,0
C03053,54,Male,8,529.07,66.13,76,8.0,2,0.096,0,397,Web,Central,1
C03054,35,Male,8,2007.23,250.9,124,5.0,4,0.181,0,1465,Store,Central,0
C03055,55,Female,3,434.05,144.68,32,8.0,6,0.328,1,1205,Mobile,Central,0
C03056,40,Female,7,1206.82,172.4,27,6.0,4,0.259,1,128,Web,Central,1
C03057,56,Male,8,1233.83,154.23,48,7.0,3,0.329,0,1162,Mobile,North,0
C03058,25,Male,13,438.72,33.75,50,5.0,1,0.02,0,1159,Mobile,Central,1
C03059,36,Female,8,547.62,68.45,107,10.0,5,0.005,1,1072,Web,South,0
C03060,31,Male,8,1347.1,168.39,89,4.0,5,0.325,1,316,Mobile,South,0
C03061,29,Female,6,1625.41,270.9,7,6.0,2,0.079,0,1347,Web,South,0
C03062,32,Male,12,1167.71,97.31,91,5.0,2,0.492,0,377,Mobile,South,0
C03063,36,Male,5,1343.05,268.61,42,6.0,6,0.418,1,548,Store,South,0
C03064,24,Male,4,690.11,172.53,62,4.0,1,0.28,0,83,Mobile,North,1
C03065,51,Female,4,1841.59,460.4,46,9.0,2,0.307,0,740,Mobile,South,0
C03066,44,Male,10,272.96,27.3,29,12.0,7,0.234,1,1260,Mobile,South,1
C03067,57,Female,7,1099.69,157.1,62,7.0,1,0.391,0,37,Mobile,Central,0
C03068,51,Male,4,1803.46,450.86,28,13.0,3,0.111,0,1488,Mobile,South,0
C03069,25,Male,8,1673.66,209.21,43,10.0,1,0.517,0,310,Store,South,0
C03070,21,Female,4,93.65,23.41,24,6.0,4,0.118,1,250,Store,South,0
C03071,38,Male,10,1568.0,156.8,17,10.0,3,0.104,0,1381,Store,North,1
C03072,41,Male,2,680.2,340.1,190,15.0,5,0.291,3,920,Store,South,0
C03073,29,Female,5,668.12,133.62,33,9.0,3,0.274,0,646,Mobile,North,0
C03074,55,Female,10,1128.69,112.87,43,6.0,2,0.108,2,917,Web,South,1
C03075,45,Male,9,425.3,47.26,113,7.0,4,0.118,0,373,Web,North,0
C03076,53,Male,11,1235.45,112.31,54,11.0,4,0.441,1,330,Web,Central,1
C03077,23,Female,5,1748.31,349.66,23,8.0,5,0.016,1,868,Mobile,South,1
C03078,57,Female,8,2183.16,272.9,23,7.0,2,0.11,0,140,Web,Central,1
C03079,27,Female,9,2781.52,309.06,22,4.0,2,0.326,4,300,Mobile,North,1
C03080,39,Female,8,1152.14,144.02,150,5.0,2,0.53,0,1045,Web,North,0
C03081,39,Female,7,615.36,87.91,6,8.0,2,0.231,1,162,Store,Central,1
C03082,57,Male,5,492.07,98.41,19,2.0,1,0.27,0,1464,Mobile,South,0
C03083,31,Male,3,3090.37,1030.12,34,8.0,1,0.139,1,420,Mobile,Central,0
C03084,29,Female,8,773.52,96.69,34,16.0,3,0.476,0,187,Mobile,South,1
C03085,34,Female,9,132.27,14.7,31,7.0,3,0.105,0,1459,Mobile,South,1
C03086,35,Female,8,531.16,66.4,70,5.0,1,0.426,4,376,Web,North,0
C03087,26,Female,7,644.24,92.03,58,8.0,2,0.202,0,1208,Web,South,1
C03088,26,Male,4,1583.66,395.92,26,,7,0.244,0,1025,Mobile,South,1
C03089,29,Female,9,2270.1,252.23,32,11.0,3,0.611,0,352,Mobile,Central,0
C03090,40,Female,5,1689.67,337.93,228,11.0,5,0.166,3,888,Store,North,0
C03091,34,Male,4,1383.61,345.9,60,9.0,3,0.523,3,1476,Mobile,South,0
C03092,36,Female,5,2305.96,461.19,1,8.0,2,0.157,0,1492,Store,South,1
C03093,52,Female,7,1656.85,236.69,23,9.0,3,0.613,2,893,Web,North,0
C03094,29,Male,6,2001.06,333.51,31,6.0,3,0.256,0,484,Mobile,Central,0
C03095,61,Female,12,642.55,53.55,187,8.0,5,0.283,1,727,Mobile,South,0
C03096,54,Female,7,393.44,56.21,33,11.0,3,0.366,0,405,Web,South,1
C03097,26,Female,9,482.64,53.63,35,6.0,2,0.098,2,51,Mobile,South,0
C03098,33,Male,5,873.46,174.69,9,7.0,4,0.314,0,471,Mobile,South,1
C03099,26,Female,7,2826.47,403.78,50,11.0,1,0.163,1,1134,Mobile,North,1
C03100,31,Male,3,673.93,224.64,84,14.0,6,0.118,1,663,Mobile,South,0
C03101,35,Female,4,493.91,123.48,47,9.0,1,0.281,1,217,Mobile,North,1
C03102,24,Male,4,3684.38,921.1,33,14.0,2,0.717,1,475,Mobile,South,1
C03103,18,Female,6,1189.52,198.25,41,7.0,2,0.452,2,1350,Mobile,South,0
C03104,39,Female,10,728.09,72.81,81,8.0,0,0.634,1,631,Mobile,South,0
C03105,51,Female,7,352.21,50.32,38,7.0,3,0.09,2,363,Web,Central,0
C03106,32,Female,4,323.93,80.98,39,9.0,4,0.277,2,1059,Mobile,Central,1
C03107,59,Male,7,1785.99,255.14,65,5.0,2,0.34,0,1432,Web,North,1
C03108,35,Female,6,189.98,31.66,28,5.0,2,0.355,0,62,Store,North,1
C03109,61,Male,11,946.33,86.03,21,9.0,6,0.056,1,917,Mobile,North,1
C03110,29,Female,6,2229.4,371.57,10,6.0,1,0.227,0,932,Mobile,South,1
C03111,43,Male,6,665.29,110.88,43,13.0,4,0.078,1,1399,Mobile,North,0
C03112,54,Female,10,1189.11,118.91,27,8.0,0,0.129,1,649,Mobile,North,1
C03113,20,Male,11,577.36,52.49,91,9.0,5,0.483,0,787,Mobile,South,1
C03114,62,Female,6,2891.11,481.85,39,6.0,3,0.461,1,794,Store,South,0
C03115,35,Female,9,1283.83,142.65,83,11.0,0,0.342,0,968,Mobile,North,0
C03116,41,Male,10,2188.79,218.88,72,5.0,2,0.083,2,1191,Web,South,0
C03117,48,Male,5,1015.61,203.12,8,11.0,2,0.351,0,535,Web,South,0
C03118,48,Female,9,1176.21,130.69,16,7.0,4,0.198,2,949,Store,Central,1
C03119,19,Female,9,1393.2,154.8,158,9.0,4,0.318,0,566,Web,South,0
C03120,59,Male,10,863.06,86.31,29,8.0,4,0.11,0,1071,Store,Central,1
C03121,47,Male,8,1656.6,207.08,62,7.0,1,0.765,1,1114,Store,North,0
C03122,65,Male,8,958.31,119.79,43,9.0,5,0.085,1,1497,Mobile,North,0
C03123,40,Female,7,1491.43,213.06,9,5.0,1,0.129,0,970,Store,South,0
C03124,47,Female,4,2248.42,562.1,23,8.0,4,0.358,2,1234,Mobile,North,0
C03125,39,Male,11,1104.5,100.41,19,7.0,2,0.418,0,1357,Web,South,1
C03126,60,Female,7,641.89,91.7,79,10.0,5,0.209,1,1386,Mobile,South,0
C03127,57,Female,9,2140.86,237.87,23,12.0,4,,1,686,Mobile,North,1
C03128,61,Female,7,1391.9,198.84,66,12.0,4,0.074,1,569,Web,North,1
C03129,42,Male,4,757.71,189.43,14,8.0,5,0.319,0,357,Store,Central,0
C03130,55,Male,13,566.91,43.61,3,7.0,1,0.17,1,631,Mobile,South,1
C03131,35,Male,6,48.08,8.01,51,9.0,4,0.466,0,866,Mobile,North,0
C03132,40,Male,10,1020.84,102.08,64,6.0,1,0.349,1,85,Mobile,North,0
C03133,54,Male,4,977.93,244.48,34,9.0,4,0.163,0,551,Store,North,0
C03134,21,Male,9,520.54,57.84,49,14.0,2,0.309,0,491,Web,North,0
C03135,52,Male,10,529.37,52.94,11,6.0,2,0.309,1,772,Mobile,North,1
C03136,18,Female,8,562.42,70.3,36,6.0,2,0.515,0,681,Web,North,0
C03137,45,Male,9,937.92,104.21,91,9.0,4,0.298,2,159,Web,North,1
C03138,40,Female,11,1808.28,164.39,162,5.0,1,0.315,3,133,Web,South,0
C03139,40,Male,7,857.2,122.46,44,8.0,3,0.713,0,295,Store,South,1
C03140,41,Female,2,726.44,363.22,59,5.0,2,0.539,1,903,Mobile,South,1
C03141,41,Male,6,414.81,69.14,93,8.0,4,0.639,0,342,Mobile,Central,0
C03142,37,Female,7,186.79,26.68,52,5.0,3,0.272,1,434,Mobile,North,1
C03143,39,Female,3,424.16,141.39,62,9.0,1,0.411,0,298,Web,South,0
C03144,45,Male,3,673.41,224.47,129,10.0,3,0.055,1,556,Store,Central,0
C03145,54,Female,6,605.27,100.88,60,12.0,3,0.591,1,428,Mobile,North,1
C03146,44,Male,7,1139.3,162.76,35,13.0,4,0.652,0,458,Mobile,South,1
C03147,48,Female,9,1045.01,116.11,127,9.0,6,0.169,2,943,Store,North,0
C03148,58,Male,12,434.16,36.18,56,5.0,3,0.478,0,1256,Store,South,1
C03149,65,Male,8,1144.23,143.03,15,4.0,4,0.071,1,1486,Mobile,South,1
C03150,23,Male,12,537.19,44.77,38,7.0,3,0.392,0,864,Mobile,North,0
C03151,52,Female,5,882.41,176.48,175,7.0,2,0.014,0,392,Mobile,North,0
C03152,28,Male,5,413.6,82.72,98,5.0,2,0.362,0,944,Web,Central,0
C03153,27,Female,3,1140.58,380.19,29,10.0,4,0.291,0,877,Store,South,0
C03154,56,Male,3,585.18,195.06,107,5.0,1,0.161,0,986,Web,North,0
C03155,21,Male,11,2140.8,194.62,38,4.0,1,0.4,1,447,Store,Central,1
C03156,58,Male,10,615.14,61.51,24,8.0,3,0.117,0,1248,Web,Central,1
C03157,54,Female,7,387.0,55.29,92,8.0,2,0.083,2,259,Web,South,0
C03158,65,Female,7,605.28,86.47,16,8.0,4,0.012,0,160,Web,North,1
C03159,50,Male,4,500.36,125.09,24,4.0,2,0.111,1,1158,Web,South,0
C03160,59,Female,9,157.81,17.53,51,9.0,4,0.332,1,768,Web,North,0
C03161,23,Male,8,2274.21,284.28,58,6.0,1,0.382,1,1074,Mobile,North,0
C03162,60,Male,8,1299.74,162.47,82,12.0,0,0.053,2,213,Mobile,Central,0
C03163,25,Female,6,1047.03,174.5,20,5.0,4,0.423,0,153,Web,Central,1
C03164,33,Male,5,787.46,157.49,52,10.0,3,0.24,0,693,Mobile,North,0
C03165,24,Male,7,415.48,59.35,4,5.0,5,0.63,0,503,Web,South,0
C03166,37,Female,5,232.11,46.42,6,8.0,1,0.144,0,200,Web,South,1
C03167,53,Male,9,874.69,97.19,25,4.0,4,0.059,0,368,Mobile,North,1
C03168,30,Female,9,944.25,104.92,82,10.0,4,0.475,1,953,Mobile,North,1
C03169,57,Female,7,749.47,107.07,68,4.0,2,0.142,0,1450,Web,South,0
C03170,47,Female,10,2970.64,297.06,38,15.0,2,0.231,0,366,Web,North,1
C03171,48,Female,7,153.4,21.91,8,14.0,2,0.198,3,500,Web,South,1
C03172,63,Female,7,824.07,117.72,57,5.0,4,0.296,0,94,Web,South,1
C03173,38,Male,8,160.83,20.1,260,9.0,2,0.296,1,1230,Store,North,0
C03174,34,Female,8,721.65,90.21,46,6.0,1,0.181,0,484,Mobile,South,1
C03175,65,Female,6,670.33,111.72,16,7.0,5,0.243,0,446,Mobile,Central,0
C03176,44,Female,6,277.63,46.27,43,7.0,1,0.418,1,723,Web,South,1
C03177,47,Male,10,462.55,46.26,10,6.0,2,0.158,0,906,Web,Central,0
C03178,32,Female,9,748.44,83.16,29,9.0,6,0.065,0,1441,Web,North,1
C03179,28,Female,3,785.46,261.82,78,3.0,2,0.28,0,412,Web,Central,0
C03180,26,Male,5,564.88,112.98,121,5.0,2,0.21,0,534,Store,South,0
C03181,28,Female,15,1957.78,130.52,36,9.0,5,0.037,1,1219,Store,South,1
C03182,27,Male,5,1622.19,324.44,13,5.0,1,0.47,0,1426,Web,North,1
C03183,53,Male,5,366.37,73.27,81,6.0,5,0.446,1,853,Store,South,0
C03184,20,Female,7,357.26,51.04,55,5.0,6,0.227,0,299,Store,North,0
C03185,48,Male,7,502.08,71.73,42,5.0,1,0.123,1,186,Mobile,Central,1
C03186,63,Male,5,1071.32,214.26,49,10.0,2,0.181,1,1199,Web,South,1
C03187,54,Male,9,678.8,75.42,37,10.0,2,0.516,0,402,Store,Central,1
C03188,37,Male,7,981.84,140.26,46,8.0,3,0.374,0,272,Mobile,South,1
C03189,20,Female,4,1656.6,414.15,53,8.0,1,0.131,0,308,Web,South,0
C03190,58,Female,7,456.03,65.15,57,,3,0.299,0,553,Store,North,1
C03191,18,Female,5,200.66,40.13,49,8.0,1,0.11,2,1276,Mobile,North,0
C03192,50,Male,8,1198.28,149.78,22,2.0,2,0.06,1,1102,Mobile,Central,0
C03193,50,Female,4,451.51,112.88,156,6.0,5,0.315,1,1400,Web,North,0
C03194,27,Female,4,1148.22,287.06,44,5.0,1,0.332,0,934,Web,South,0
C03195,53,Female,6,1037.26,172.88,7,10.0,4,0.283,1,1278,Web,South,1
C03196,26,Male,11,1769.2,160.84,39,7.0,5,0.238,0,1409,Mobile,South,1
C03197,28,Male,7,1098.25,156.89,41,9.0,0,0.226,0,1026,Store,North,1
C03198,56,Female,5,912.59,182.52,24,7.0,4,0.476,1,625,Web,North,0
C03199,64,Female,8,876.15,109.52,17,9.0,2,0.161,2,928,Store,South,1
C03200,30,Male,5,2511.27,502.25,53,10.0,1,0.367,0,667,Web,North,0
C03201,62,Female,9,988.61,109.85,52,13.0,3,0.219,1,1157,Mobile,North,0
C03202,61,Male,6,728.02,121.34,15,8.0,3,0.347,0,347,Web,North,0
C03203,54,Male,7,608.2,86.89,53,9.0,2,0.335,0,223,Web,South,0
C03204,24,Female,5,1196.43,239.29,63,7.0,2,0.34,1,255,Web,South,0
C03205,32,Female,11,2285.77,207.8,14,10.0,3,0.287,1,1366,Web,North,1
C03206,50,Male,6,1343.79,223.96,37,9.0,1,0.577,1,1066,Store,Central,1
C03207,65,Female,5,2052.63,410.53,154,9.0,1,0.371,1,903,Web,Central,0
C03208,57,Female,3,1405.53,468.51,74,9.0,4,0.342,1,1270,Web,North,0
C03209,38,Male,7,297.91,42.56,74,10.0,4,0.225,2,256,Mobile,Central,1
C03210,29,Female,5,3109.3,621.86,75,7.0,4,0.321,1,945,Web,North,1
C03211,64,Female,6,1052.19,175.36,104,6.0,5,0.383,0,1316,Mobile,North,1
C03212,31,Female,7,2532.4,361.77,25,7.0,1,0.45,0,219,Mobile,North,1
C03213,34,Female,14,2045.36,146.1,9,11.0,4,0.131,1,900,Web,North,1
C03214,64,Female,3,261.82,87.27,37,9.0,1,0.208,1,394,,North,0
C03215,44,Male,3,892.75,297.58,30,9.0,2,0.576,1,783,Mobile,South,0
C03216,30,Male,13,547.1,42.08,33,10.0,3,0.053,0,445,Store,South,0
C03217,18,Female,9,487.79,54.2,78,8.0,2,0.213,0,404,Mobile,North,0
C03218,38,Female,11,1138.99,103.54,25,11.0,2,0.164,2,1040,Web,South,0
C03219,65,Male,4,1560.41,390.1,159,7.0,1,0.356,0,140,Web,North,0
C03220,38,Male,5,355.62,71.12,6,11.0,2,0.182,0,1253,Mobile,North,1
C03221,51,Female,4,319.16,79.79,111,16.0,2,0.279,0,531,Store,Central,0
C03222,30,Male,3,960.59,320.2,11,9.0,2,0.674,0,1127,Mobile,North,0
C03223,55,Male,8,1409.93,176.24,76,11.0,3,0.412,0,59,,Central,0
C03224,55,Female,6,1730.44,288.41,73,9.0,5,0.517,0,872,Store,North,0
C03225,47,Female,5,2440.65,488.13,38,3.0,2,0.559,0,1037,Web,South,0
C03226,55,Female,10,2259.46,225.95,82,5.0,2,0.391,1,739,Web,South,0
C03227,45,Female,8,1249.13,156.14,23,,4,0.485,0,1062,Web,Central,1
C03228,36,Male,12,1395.76,116.31,19,6.0,3,0.148,0,1095,Web,North,1
C03229,53,Female,3,1668.78,556.26,77,8.0,3,0.62,1,1489,Web,North,0
C03230,58,Male,13,332.75,25.6,30,11.0,2,0.162,0,508,Web,South,1
